Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DD,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2014-03-28,17.032651901245117,95.9254150390625,79.8604736328125,106.97235870361328,77.89620971679688,55.75,16.96831512451172,82.292236328125,72.69578552246094,55.26666259765625,140.31825256347656,65.00532531738281,72.82146453857422,127.8000717163086,20.215984344482422,77.52156066894531,47.07489013671875,29.69216537475586,77.43193054199219,104.50811004638672,40.934425354003906,34.589698791503906,33.56784439086914,62.244327545166016,68.9630126953125,71.5820541381836,50.0374755859375,31.77567481994629,51.483116149902344,63.01082229614258
2014-03-31,17.028844833374023,98.14546203613281,79.48088073730469,107.8576431274414,77.88056945800781,57.09000015258789,17.03670310974121,82.57695770263672,73.6897201538086,55.713836669921875,141.65835571289062,65.34390258789062,74.3196792602539,129.16905212402344,20.36591339111328,78.15005493164062,47.6002082824707,29.47109031677246,78.06098937988281,105.64509582519531,41.51210021972656,35.181922912597656,33.71391296386719,62.89986801147461,69.8744125366211,71.90653228759766,50.92691421508789,31.876188278198242,52.010868072509766,63.358978271484375
2014-04-01,17.18462371826172,100.31782531738281,80.4872817993164,110.19547271728516,78.22539520263672,58.79999923706055,17.703458786010742,82.63943481445312,75.0701904296875,56.9980583190918,143.44801330566406,65.55034637451172,74.72030639648438,130.51780700683594,20.507946014404297,77.9193344116211,47.568843841552734,29.28050422668457,77.95748138427734,106.32260131835938,41.21961212158203,35.55101013183594,33.95582962036133,62.69693374633789,69.29146575927734,71.77498626708984,50.653228759765625,31.996809005737305,51.853328704833984,63.640865325927734
2014-04-02,17.213176727294922,100.24624633789062,80.00935363769531,110.28140258789062,80.43555450439453,58.150001525878906,17.619157791137695,82.88250732421875,75.1622314453125,57.215911865234375,144.61514282226562,66.02103424072266,75.21704864501953,129.88034057617188,20.429040908813477,78.15005493164062,47.71875,29.219528198242188,77.71061706542969,105.90987396240234,41.2854118347168,35.49092102050781,34.02429962158203,62.53306198120117,69.50492095947266,71.57328033447266,50.643798828125,32.04370880126953,52.26293182373047,63.98075866699219
2014-04-03,17.093883514404297,98.77412414550781,80.5226821899414,110.68537902832031,80.37283325195312,55.7400016784668,17.6957950592041,82.66722869873047,75.18063354492188,56.82605743408203,143.594970703125,65.5668716430664,75.53752136230469,129.30323791503906,20.83935546875,78.17393493652344,47.860774993896484,29.021320343017578,77.766357421875,106.01886749267578,41.10260772705078,35.1990966796875,33.773250579833984,62.50963592529297,69.77588653564453,72.13455200195312,50.72637176513672,32.24474334716797,52.84580993652344,64.21288299560547
2014-04-04,16.87274932861328,94.77953338623047,78.92074584960938,109.48207092285156,80.07502746582031,54.40999984741211,17.40456771850586,82.50054931640625,74.02103424072266,55.82852554321289,141.13096618652344,65.00532531738281,74.77638244628906,128.6858673095703,20.642086029052734,78.30120849609375,47.190120697021484,29.13566780090332,77.93357849121094,105.80085754394531,41.03680419921875,34.22063446044922,33.24831771850586,62.25210952758789,69.95655059814453,71.50312805175781,49.00175476074219,32.19112777709961,52.0266227722168,64.0885238647461
2014-04-07,16.607830047607422,94.54877471923828,76.64610290527344,107.94359588623047,79.24424743652344,53.970001220703125,17.511856079101562,81.4866714477539,72.82461547851562,54.95709228515625,137.0848388671875,63.69233322143555,73.63064575195312,130.53126525878906,20.902481079101562,77.87954711914062,46.551029205322266,29.440593719482422,77.248779296875,104.66385650634766,40.356754302978516,34.16053771972656,32.330848693847656,62.81400680541992,69.79232025146484,71.10843658447266,47.98964309692383,32.24474334716797,51.278316497802734,64.0885238647461
2014-04-08,16.606887817382812,93.88037109375,76.54877471923828,106.70591735839844,80.24742889404297,55.209999084472656,17.580839157104492,81.80611419677734,73.22956085205078,55.117618560791016,135.35569763183594,63.67583084106445,73.68677520751953,129.70587158203125,21.233890533447266,78.01478576660156,46.43268585205078,29.654048919677734,78.10077667236328,105.00653839111328,40.24706268310547,34.17771911621094,33.28483963012695,63.48514938354492,69.57061767578125,70.74009704589844,47.796180725097656,32.664825439453125,50.270084381103516,64.80973052978516
2014-04-09,16.82516098022461,95.48774719238281,78.52242279052734,109.05231475830078,80.71769714355469,56.95000076293945,17.71878433227539,82.70889282226562,74.0578384399414,56.14957046508789,136.73899841308594,64.21259307861328,74.68022155761719,131.95388793945312,21.289125442504883,78.72286224365234,46.76406478881836,29.722652435302734,78.31580352783203,105.78524780273438,41.75341033935547,34.73562240600586,33.57697296142578,63.59440612792969,70.46562194824219,71.38032531738281,48.964012145996094,32.50897979736328,51.609153747558594,64.63565826416016
2014-04-10,16.608158111572266,90.80091094970703,75.54864501953125,106.267578125,80.14556884765625,54.54999923706055,17.35858726501465,81.03528594970703,71.33370971679688,54.69337463378906,134.854248046875,63.40333938598633,73.1819839477539,131.3096466064453,20.855138778686523,76.80551147460938,45.28864669799805,29.64641571044922,79.17581176757812,104.32898712158203,40.83937072753906,33.782901763916016,33.0703010559082,63.2822380065918,69.78410339355469,70.15250396728516,47.550819396972656,32.16343688964844,49.93925857543945,63.74034881591797
2014-04-11,16.485370635986328,89.07418060302734,74.82290649414062,104.91815185546875,79.51074981689453,52.869998931884766,17.212970733642578,81.2713851928711,70.87356567382812,53.83340835571289,132.0358123779297,62.51146697998047,72.42884826660156,130.98085021972656,20.65787696838379,77.06807708740234,43.631744384765625,29.44821548461914,79.06432342529297,103.09858703613281,40.89054489135742,33.65414810180664,32.522552490234375,63.02470397949219,70.03865814208984,69.24040985107422,46.390071868896484,31.892419815063477,50.61666488647461,63.417030334472656
2014-04-14,16.55104637145996,90.17224884033203,75.67254638671875,105.93238067626953,80.55310821533203,53.779998779296875,17.511856079101562,82.43111419677734,71.43495178222656,54.46406173706055,133.78221130371094,62.734432220458984,72.84550476074219,132.712158203125,20.957717895507812,77.28287506103516,43.36347961425781,29.524446487426758,79.71728515625,103.69044494628906,40.63462448120117,33.6284065246582,33.038360595703125,63.06373977661133,70.2028579711914,69.44212341308594,47.42341613769531,32.02792739868164,51.72730255126953,64.14655303955078
